Date,Open,High,Low,Close,Volume,Adj Close
2014-05-23,7306.50,7381.00,7293.899902,7367.100098,259600,7367.100098
2014-05-22,7289.950195,7319.549805,7258.149902,7276.399902,240900,7276.399902
2014-05-21,7274.850098,7287.149902,7206.700195,7252.899902,203100,7252.899902
2014-05-20,7309.950195,7353.649902,7247.700195,7275.50,255300,7275.50
2014-05-19,7276.850098,7291.100098,7193.549805,7263.549805,316200,7263.549805
2014-05-16,7270.200195,7563.50,7130.649902,7203.00,393200,7203.00
2014-05-15,7111.299805,7152.549805,7082.549805,7123.149902,186800,7123.149902
2014-05-14,7112.00,7142.25,7080.899902,7108.75,177200,7108.75
2014-05-13,7080.00,7172.350098,7067.149902,7108.75,232200,7108.75
2014-05-12,6863.399902,7020.049805,6862.899902,7014.25,157700,7014.25
2014-05-09,6654.149902,6871.350098,6652.149902,6858.799805,166400,6858.799805
2014-05-08,6669.899902,6688.399902,6638.549805,6659.850098,101600,6659.850098
2014-05-07,6708.600098,6718.75,6642.899902,6652.549805,114100,6652.549805
2014-05-06,6719.25,6743.450195,6701.899902,6715.299805,88300,6715.299805
2014-05-05,6681.649902,6741.049805,6680.450195,6699.350098,105000,6699.350098
2014-05-02,6709.950195,6737.649902,6689.50,6694.799805,114300,6694.799805
2014-04-30,6724.950195,6780.149902,6656.799805,6696.399902,161100,6696.399902
2014-04-29,6769.00,6779.700195,6708.649902,6715.25,115500,6715.25
2014-04-28,6778.549805,6786.25,6750.299805,6761.25,118200,6761.25
2014-04-25,6855.799805,6869.850098,6772.850098,6782.75,154300,6782.75
2014-04-23,6823.25,6861.600098,6820.75,6840.799805,183000,6840.799805
2014-04-22,6822.899902,6838.00,6806.25,6815.350098,114700,6815.350098
2014-04-21,6789.25,6825.450195,6786.899902,6817.649902,111800,6817.649902
2014-04-17,6695.450195,6783.049805,6684.399902,6779.399902,131500,6779.399902
2014-04-16,6727.25,6748.649902,6665.149902,6675.299805,119800,6675.299805
2014-04-15,6792.700195,6813.399902,6711.75,6733.100098,123200,6733.100098
2014-04-11,6758.350098,6789.350098,6743.149902,6776.299805,140700,6776.299805
2014-04-10,6803.049805,6819.049805,6777.299805,6796.399902,191100,6796.399902
2014-04-09,6722.00,6808.700195,6705.100098,6796.200195,169800,6796.200195
2014-04-07,6694.25,6725.149902,6650.399902,6695.049805,133900,6695.049805
2014-04-04,6741.850098,6741.850098,6685.149902,6694.350098,155100,6694.350098
2014-04-03,6772.049805,6776.75,6696.899902,6736.100098,197500,6736.100098
2014-04-02,6757.600098,6763.50,6723.600098,6752.549805,173300,6752.549805
2014-04-01,6729.50,6732.25,6675.450195,6721.049805,177800,6721.049805
2014-03-31,6723.149902,6730.049805,6662.399902,6704.200195,220600,6704.200195
2014-03-28,6673.049805,6702.600098,6643.799805,6695.899902,184800,6695.899902
2014-03-27,6613.100098,6673.950195,6599.50,6641.75,312400,6641.75
2014-03-26,6615.649902,6627.450195,6580.600098,6601.399902,186600,6601.399902
2014-03-25,6550.100098,6595.549805,6544.850098,6589.75,168100,6589.75
2014-03-24,6510.50,6591.50,6510.50,6583.50,158400,6583.50
2014-03-21,6515.200195,6522.899902,6485.700195,6493.200195,189900,6493.200195
2014-03-20,6508.350098,6523.649902,6473.25,6483.100098,142000,6483.100098
2014-03-19,6530.00,6541.200195,6506.00,6524.049805,172500,6524.049805
2014-03-18,6532.450195,6574.950195,6497.649902,6516.649902,179300,6516.649902
2014-03-14,6447.25,6518.450195,6432.700195,6504.200195,177300,6504.200195
2014-03-13,6491.75,6561.450195,6476.649902,6493.100098,167900,6493.100098
2014-03-12,6497.50,6546.149902,6487.299805,6516.899902,175000,6516.899902
2014-03-11,6537.350098,6562.850098,6494.25,6511.899902,239000,6511.899902
2014-03-10,6491.700195,6562.200195,6487.350098,6537.25,242100,6537.25
2014-03-07,6413.950195,6537.799805,6413.549805,6526.649902,284900,6526.649902
2014-03-06,6344.75,6406.600098,6339.700195,6401.149902,180700,6401.149902
2014-03-05,6328.450195,6336.25,6287.799805,6328.649902,160300,6328.649902
2014-03-04,6216.75,6302.149902,6215.700195,6297.950195,166800,6297.950195
2014-03-03,6264.350098,6277.75,6212.25,6221.450195,144600,6221.450195
2014-02-28,6228.450195,6282.700195,6228.100098,6276.950195,180600,6276.950195
2014-02-26,6202.450195,6245.950195,6202.100098,6238.799805,181700,6238.799805
2014-02-25,6205.700195,6216.850098,6176.600098,6200.049805,146300,6200.049805
2014-02-24,6140.950195,6191.850098,6130.799805,6186.100098,144900,6186.100098
2014-02-21,6108.299805,6159.649902,6108.00,6155.450195,112600,6155.450195
2014-02-20,6127.149902,6129.100098,6086.450195,6091.450195,132100,6091.450195
2014-02-19,6132.049805,6160.350098,6125.75,6152.75,95200,6152.75
2014-02-18,6071.299805,6141.700195,6066.799805,6127.100098,126600,6127.100098
2014-02-17,6057.100098,6080.649902,6038.299805,6073.299805,108500,6073.299805
2014-02-14,6023.75,6056.399902,5984.600098,6048.350098,140200,6048.350098
2014-02-13,6087.549805,6094.399902,5991.100098,6001.100098,153700,6001.100098
2014-02-12,6085.350098,6106.600098,6077.399902,6084.00,138500,6084.00
2014-02-11,6072.450195,6081.850098,6053.25,6062.700195,150500,6062.700195
2014-02-10,6072.799805,6083.049805,6046.399902,6053.450195,133100,6053.450195
2014-02-07,6077.649902,6079.950195,6030.899902,6063.200195,181900,6063.200195
2014-02-06,6028.350098,6048.350098,5965.399902,6036.299805,185500,6036.299805
2014-02-05,6004.25,6028.049805,5962.049805,6022.399902,166600,6022.399902
2014-02-04,5947.600098,6017.799805,5933.299805,6000.899902,183300,6000.899902
2014-02-03,6058.799805,6074.850098,5994.450195,6001.799805,134900,6001.799805
2014-01-31,6082.75,6097.850098,6067.350098,6089.50,146700,6089.50
2014-01-30,6067.00,6082.850098,6027.25,6073.700195,208100,6073.700195
2014-01-29,6161.00,6170.450195,6109.799805,6120.25,146700,6120.25
2014-01-28,6131.850098,6163.600098,6085.950195,6126.25,184100,6126.25
2014-01-27,6186.299805,6188.549805,6130.25,6135.850098,190400,6135.850098
2014-01-24,6301.649902,6331.450195,6263.899902,6266.75,160300,6266.75
2014-01-23,6325.950195,6355.600098,6316.399902,6345.649902,120100,6345.649902
2014-01-22,6309.049805,6349.950195,6287.450195,6338.950195,137500,6338.950195
2014-01-21,6320.149902,6330.299805,6297.899902,6313.799805,141700,6313.799805
2014-01-20,6261.75,6307.450195,6243.350098,6303.950195,122100,6303.950195
2014-01-17,6306.25,6327.100098,6246.350098,6261.649902,167700,6261.649902
2014-01-16,6341.350098,6346.50,6299.850098,6318.899902,153400,6318.899902
2014-01-15,6265.950195,6325.200195,6265.299805,6320.899902,145900,6320.899902
2014-01-14,6260.25,6280.350098,6234.149902,6241.850098,110200,6241.850098
2014-01-13,6189.549805,6288.200195,6189.549805,6272.75,135000,6272.75
2014-01-10,6178.850098,6239.100098,6139.600098,6171.450195,159900,6171.450195
2014-01-09,6181.700195,6188.049805,6148.25,6168.350098,150100,6168.350098
2014-01-08,6178.049805,6192.100098,6160.350098,6174.600098,146900,6174.600098
2014-01-07,6203.899902,6221.50,6144.75,6162.25,138600,6162.25
2014-01-06,6220.850098,6224.700195,6170.25,6191.450195,118300,6191.450195
2014-01-03,6194.549805,6221.700195,6171.25,6211.149902,139000,6211.149902
2014-01-02,6301.25,6358.299805,6211.299805,6221.149902,158100,6221.149902
2013-12-31,6307.350098,6317.299805,6287.299805,6304.00,103400,6304.00
2013-12-30,6336.399902,6344.049805,6273.149902,6291.100098,101300,6291.100098
2013-12-27,6292.799805,6324.899902,6289.399902,6313.799805,96900,6313.799805
2013-12-26,6270.100098,6302.75,6259.450195,6278.899902,182300,6278.899902
2013-12-24,6296.450195,6301.50,6262.00,6268.399902,107600,6268.399902
2013-12-23,6267.200195,6317.50,6266.950195,6284.50,131200,6284.50
2013-12-20,6179.950195,6284.50,6170.350098,6274.25,172000,6274.25
2013-12-19,6253.899902,6263.75,6150.700195,6166.649902,437000,6166.649902
2013-12-18,6129.950195,6236.00,6129.950195,6217.149902,243300,6217.149902
2013-12-17,6178.200195,6190.549805,6133.00,6139.049805,154200,6139.049805
2013-12-16,6168.350098,6183.25,6146.049805,6154.700195,146500,6154.700195
2013-12-13,6201.299805,6208.600098,6161.399902,6168.399902,169700,6168.399902
2013-12-12,6276.75,6286.850098,6230.549805,6237.049805,148500,6237.049805
2013-12-11,6307.200195,6326.600098,6280.25,6307.899902,148200,6307.899902
2013-12-10,6354.700195,6362.25,6307.549805,6332.850098,242400,6332.850098
2013-12-09,6415.00,6415.25,6345.00,6363.899902,198300,6363.899902
2013-12-06,6234.399902,6275.350098,6230.75,6259.899902,158500,6259.899902
2013-12-05,6262.450195,6300.549805,6232.00,6241.100098,186100,6241.100098
2013-12-04,6187.950195,6209.149902,6149.899902,6160.950195,186200,6160.950195
2013-12-03,6204.25,6225.399902,6191.399902,6201.850098,156900,6201.850098
2013-12-02,6171.149902,6228.700195,6171.149902,6217.850098,145900,6217.850098
2013-11-29,6103.899902,6182.50,6103.799805,6176.100098,190700,6176.100098
2013-11-28,6092.00,6112.950195,6068.299805,6091.850098,195300,6091.850098
2013-11-27,6062.700195,6074.00,6030.299805,6057.100098,124900,6057.100098
2013-11-26,6099.25,6112.700195,6047.75,6059.100098,150700,6059.100098
2013-11-25,6035.950195,6123.50,6035.950195,6115.350098,127200,6115.350098
2013-11-22,6027.350098,6049.600098,5972.799805,5995.450195,134800,5995.450195
2013-11-21,6096.50,6097.350098,5985.399902,5999.049805,137200,5999.049805
2013-11-20,6186.850098,6204.350098,6106.950195,6122.899902,155800,6122.899902
2013-11-19,6197.25,6212.399902,6180.200195,6203.350098,161500,6203.350098
2013-11-18,6111.049805,6196.799805,6110.399902,6189.00,164000,6189.00
2013-11-14,6037.00,6101.649902,6036.649902,6056.149902,154900,6056.149902
2013-11-13,5998.850098,6042.25,5972.450195,5989.600098,162500,5989.600098
2013-11-12,6087.25,6108.700195,6011.75,6018.049805,153800,6018.049805
2013-11-11,6110.399902,6141.649902,6067.75,6078.799805,146100,6078.799805
2013-11-08,6170.149902,6185.149902,6120.950195,6140.75,150100,6140.75
2013-11-07,6228.899902,6288.950195,6180.799805,6187.25,168800,6187.25
2013-11-06,6260.549805,6269.700195,6208.700195,6215.149902,157100,6215.149902
2013-11-05,6282.149902,6304.75,6244.299805,6253.149902,181100,6253.149902
2013-11-01,6289.75,6332.600098,6286.950195,6307.200195,191600,6307.200195
2013-10-31,6237.149902,6309.049805,6235.899902,6299.149902,239600,6299.149902
2013-10-30,6230.799805,6269.200195,6222.600098,6251.700195,177600,6251.700195
2013-10-29,6107.549805,6228.049805,6079.200195,6220.899902,197300,6220.899902
2013-10-28,6155.100098,6168.75,6094.100098,6101.100098,146340700,6101.100098
2013-10-25,6154.00,6174.75,6125.950195,6144.899902,144500,6144.899902
2013-10-24,6162.799805,6252.450195,6142.950195,6164.350098,148900,6164.350098
2013-10-23,6209.549805,6217.950195,6116.600098,6178.350098,188300,6178.350098
2013-10-22,6192.299805,6220.100098,6181.799805,6202.799805,161900,6202.799805
2013-10-21,6202.00,6218.950195,6163.299805,6204.950195,197000,6204.950195
2013-10-18,6070.899902,6201.450195,6070.899902,6189.350098,250300,6189.350098
2013-10-17,6098.50,6110.75,6032.549805,6045.850098,230600,6045.850098
2013-10-15,6147.549805,6156.299805,6056.549805,6089.049805,218300,6089.049805
2013-10-14,6093.00,6124.100098,6082.899902,6112.700195,142200,6112.700195
2013-10-11,6104.850098,6107.600098,6046.399902,6096.200195,180800,6096.200195
2013-10-10,6001.049805,6033.950195,5979.799805,6020.950195,159600,6020.950195
2013-10-09,5893.25,6015.50,5877.100098,6007.450195,192000,6007.450195
2013-10-08,5975.00,5981.700195,5913.00,5928.399902,158500,5928.399902
2013-10-07,5889.049805,5912.00,5825.850098,5906.149902,156400,5906.149902
2013-10-04,5891.299805,5950.450195,5885.00,5907.299805,191500,5907.299805
2013-10-03,5819.100098,5917.600098,5802.700195,5909.700195,199800,5909.700195
2013-10-01,5756.100098,5786.450195,5700.950195,5780.049805,159200,5780.049805
2013-09-30,5801.049805,5810.200195,5718.50,5735.299805,155700,5735.299805
2013-09-27,5905.549805,5909.200195,5819.299805,5833.200195,163100,5833.200195
2013-09-26,5872.799805,5917.649902,5864.100098,5882.25,220600,5882.25
2013-09-25,5901.549805,5910.549805,5811.100098,5873.850098,200200,5873.850098
2013-09-24,5855.00,5938.399902,5854.549805,5892.450195,187600,5892.450195
2013-09-23,5945.799805,5989.399902,5871.399902,5889.75,188300,5889.75
2013-09-20,6104.549805,6130.950195,5932.850098,6012.100098,318600,6012.100098
2013-09-19,6044.149902,6142.50,6040.149902,6115.549805,287200,6115.549805
2013-09-18,5872.75,5916.899902,5840.200195,5899.450195,153600,5899.450195
2013-09-17,5824.200195,5857.799805,5804.899902,5850.200195,157900,5850.200195
2013-09-16,5930.299805,5957.25,5798.149902,5840.549805,219500,5840.549805
2013-09-13,5828.00,5884.299805,5822.899902,5850.600098,190800,5850.600098
2013-09-12,5931.149902,5932.00,5815.799805,5850.700195,273000,5850.700195
2013-09-11,5887.25,5924.350098,5832.700195,5913.149902,265000,5913.149902
2013-09-10,5738.50,5904.850098,5738.200195,5896.75,275200,5896.75
2013-09-09,5680.399902,5680.399902,5680.399902,5680.399902,000,5680.399902
2013-09-06,5617.450195,5688.600098,5566.149902,5680.399902,253000,5680.399902
2013-09-05,5553.75,5625.75,5552.700195,5592.950195,274900,5592.950195
2013-09-04,5358.649902,5460.25,5318.899902,5448.100098,000,5448.100098
2013-09-03,5574.700195,5580.950195,5323.75,5341.450195,250300,5341.450195
2013-09-02,5480.25,5564.899902,5478.850098,5550.75,000,5550.75
2013-08-30,5407.450195,5493.299805,5360.200195,5471.799805,336400,5471.799805
2013-08-29,5316.50,5428.899902,5303.00,5409.049805,326500,5409.049805
2013-08-28,5233.450195,5317.700195,5118.850098,5285.00,336000,5285.00
2013-08-27,5426.50,5427.399902,5274.25,5287.450195,306000,5287.450195
2013-08-26,5499.399902,5528.700195,5454.450195,5476.50,242000,5476.50
2013-08-23,5428.75,5478.799805,5377.799805,5471.75,251500,5471.75
2013-08-22,5282.799805,5418.950195,5254.049805,5408.450195,284500,5408.450195
2013-08-21,5494.450195,5504.100098,5268.450195,5302.549805,255000,5302.549805
2013-08-20,5353.450195,5417.799805,5306.350098,5401.450195,261100,5401.450195
2013-08-19,5497.549805,5499.649902,5360.649902,5414.75,219700,5414.75
2013-08-16,5705.450195,5716.600098,5496.049805,5507.850098,248100,5507.850098
2013-08-15,5742.299805,5742.299805,5742.299805,5742.299805,000,5742.299805
2013-08-14,5715.399902,5754.549805,5690.200195,5742.299805,223700,5742.299805
2013-08-13,5600.25,5704.75,5578.899902,5699.299805,223000,5699.299805
2013-08-12,5606.700195,5644.100098,5557.100098,5612.399902,195700,5612.399902
2013-08-09,5565.649902,5565.649902,5565.649902,5565.649902,000,5565.649902
2013-08-08,5510.049805,5577.600098,5510.049805,5565.649902,204900,5565.649902
2013-08-07,5549.299805,5561.450195,5486.850098,5519.100098,245000,5519.100098
2013-08-06,5664.899902,5664.899902,5521.799805,5542.25,216200,5542.25
2013-08-05,5682.399902,5721.00,5661.50,5685.399902,197200,5685.399902
2013-08-02,5750.049805,5761.850098,5649.00,5677.899902,222500,5677.899902
2013-08-01,5776.899902,5808.50,5676.850098,5727.850098,216800,5727.850098
2013-07-31,5738.350098,5752.100098,5675.75,5742.00,235500,5742.00
2013-07-30,5836.049805,5861.299805,5747.600098,5755.049805,181500,5755.049805
2013-07-29,5869.950195,5886.00,5825.799805,5831.649902,000,5831.649902
2013-07-26,5907.50,5944.25,5869.700195,5886.200195,000,5886.200195
2013-07-25,5970.399902,5990.649902,5896.399902,5907.50,000,5907.50
2013-07-24,6077.799805,6077.799805,5962.799805,5990.50,000,5990.50
2013-07-23,6064.299805,6093.350098,6061.299805,6077.799805,000,6077.799805
2013-07-22,6029.200195,6064.049805,6004.75,6031.799805,000,6031.799805
2013-07-19,6038.049805,6063.950195,6020.549805,6029.200195,000,6029.200195
2013-07-18,5973.299805,6050.75,5973.299805,6038.049805,000,6038.049805
2013-07-17,5955.25,5989.75,5927.00,5973.299805,000,5973.299805
2013-07-16,6030.799805,6030.799805,5912.700195,5955.25,000,5955.25
2013-07-15,6009.00,6037.899902,5980.950195,6030.799805,000,6030.799805
2013-07-12,5935.100098,6018.50,5935.100098,6009.00,000,6009.00
2013-07-11,5816.700195,5948.799805,5816.700195,5935.100098,000,5935.100098
2013-07-10,5859.00,5879.200195,5803.00,5816.700195,000,5816.700195
2013-07-09,5834.600098,5864.950195,5834.600098,5859.00,000,5859.00
2013-07-08,5867.899902,5867.899902,5775.700195,5811.549805,000,5811.549805
2013-07-05,5836.950195,5900.299805,5836.950195,5867.899902,000,5867.899902
2013-07-04,5794.75,5848.200195,5786.049805,5836.950195,000,5836.950195
2013-07-03,5857.549805,5857.549805,5760.549805,5770.899902,000,5770.899902
2013-07-02,5898.850098,5898.850098,5852.350098,5857.549805,000,5857.549805
2013-07-01,5842.200195,5904.049805,5829.149902,5898.850098,000,5898.850098
2013-06-28,5682.350098,5852.75,5682.350098,5842.200195,000,5842.200195
2013-06-27,5588.700195,5699.200195,5588.700195,5682.350098,000,5682.350098
2013-06-26,5609.100098,5635.049805,5579.600098,5588.700195,000,5588.700195
2013-06-25,5590.25,5666.200195,5570.350098,5609.100098,000,5609.100098
2013-06-24,5667.649902,5667.649902,5566.899902,5590.25,000,5590.25
2013-06-21,5655.899902,5686.149902,5618.00,5667.649902,000,5667.649902
2013-06-20,5822.25,5822.25,5646.549805,5655.899902,000,5655.899902
2013-06-19,5813.600098,5828.399902,5778.399902,5822.25,000,5822.25
2013-06-18,5841.899902,5863.399902,5804.299805,5813.600098,000,5813.600098
2013-06-17,5808.399902,5854.600098,5770.350098,5850.049805,000,5850.049805
2013-06-14,5699.100098,5819.350098,5699.100098,5808.399902,000,5808.399902
2013-06-13,5760.200195,5760.200195,5683.149902,5699.100098,000,5699.100098
2013-06-12,5788.799805,5792.600098,5740.950195,5760.200195,000,5760.200195
2013-06-11,5878.00,5878.00,5780.399902,5788.799805,000,5788.799805
2013-06-10,5881.00,5931.399902,5858.100098,5878.00,000,5878.00
2013-06-07,5921.399902,5972.649902,5871.950195,5881.00,000,5881.00
2013-06-06,5923.850098,5956.299805,5869.700195,5921.399902,000,5921.399902
2013-06-05,5919.450195,5935.049805,5884.299805,5923.850098,000,5923.850098
2013-06-04,5939.299805,5981.50,5910.350098,5919.450195,000,5919.450195
2013-06-03,5985.950195,6010.299805,5916.549805,5939.299805,000,5939.299805
2013-05-31,6124.049805,6124.049805,5976.049805,5985.950195,000,5985.950195
2013-05-30,6104.299805,6132.600098,6072.049805,6124.049805,000,6124.049805
2013-05-29,6111.25,6122.100098,6069.850098,6104.299805,000,6104.299805
2013-05-28,6086.350098,6127.649902,6055.399902,6111.25,000,6111.25
2013-05-27,5989.399902,6099.899902,5975.549805,6083.149902,000,6083.149902
2013-05-24,5967.049805,6015.200195,5936.850098,5983.549805,000,5983.549805
2013-05-23,6094.50,6094.50,5955.850098,5967.049805,000,5967.049805
2013-05-22,6114.100098,6147.549805,6074.549805,6094.50,000,6094.50
2013-05-21,6156.899902,6179.450195,6103.100098,6114.100098,000,6114.100098
2013-05-20,6198.00,6229.450195,6146.049805,6156.899902,000,6156.899902
2013-05-17,6172.950195,6199.950195,6146.149902,6187.299805,000,6187.299805
2013-05-16,6146.75,6187.049805,6128.100098,6169.899902,000,6169.899902
2013-05-15,5995.399902,6156.549805,5995.399902,6146.75,000,6146.75
2013-05-14,5980.450195,6026.200195,5970.049805,5995.399902,000,5995.399902
2013-05-13,6098.200195,6104.950195,5972.899902,5980.450195,000,5980.450195
2013-05-10,6050.149902,6104.399902,6046.25,6094.75,000,6094.75
2013-05-09,6069.299805,6084.700195,6040.549805,6050.149902,000,6050.149902
2013-05-08,6043.549805,6083.049805,6025.049805,6069.299805,000,6069.299805
2013-05-07,5971.049805,6050.350098,5971.049805,6043.549805,000,6043.549805
2013-05-06,5944.00,5976.450195,5928.549805,5971.049805,000,5971.049805
2013-05-03,5999.350098,5999.850098,5936.899902,5944.00,000,5944.00
2013-05-02,5930.200195,6018.850098,5911.25,5999.350098,000,5999.350098
2013-05-01,5930.200195,5930.200195,5930.200195,5930.200195,000,5930.200195
2013-04-30,5932.600098,5962.299805,5867.799805,5930.200195,000,5930.200195
2013-04-29,5871.450195,5918.00,5868.899902,5904.100098,000,5904.100098
2013-04-26,5916.299805,5916.299805,5860.700195,5871.450195,000,5871.450195
2013-04-25,5856.100098,5924.600098,5853.299805,5916.299805,000,5916.299805
2013-04-24,5836.899902,5836.899902,5836.899902,5836.899902,000,5836.899902
2013-04-23,5834.399902,5844.200195,5791.75,5836.899902,000,5836.899902
2013-04-22,5783.100098,5844.600098,5783.100098,5834.399902,000,5834.399902
2013-04-19,5783.100098,5783.100098,5783.100098,5783.100098,000,5783.100098
2013-04-18,5688.700195,5794.049805,5682.549805,5783.100098,000,5783.100098
2013-04-17,5688.950195,5731.899902,5669.700195,5688.700195,000,5688.700195
2013-04-16,5568.399902,5698.649902,5556.25,5688.950195,000,5688.950195
2013-04-15,5528.549805,5592.50,5500.75,5568.399902,000,5568.399902
2013-04-12,5594.00,5594.00,5500.950195,5528.549805,000,5528.549805
2013-04-11,5558.700195,5610.600098,5543.600098,5594.00,000,5594.00
2013-04-10,5495.100098,5569.149902,5477.75,5558.700195,000,5558.700195
2013-04-09,5542.950195,5602.950195,5487.600098,5495.100098,000,5495.100098
2013-04-08,5553.25,5569.100098,5537.100098,5542.950195,000,5542.950195
2013-04-05,5574.75,5577.100098,5534.75,5553.25,000,5553.25
2013-04-04,5672.899902,5672.899902,5566.049805,5574.75,000,5574.75
2013-04-03,5748.100098,5748.100098,5650.649902,5672.899902,000,5672.899902
2013-04-02,5704.399902,5754.549805,5687.399902,5748.100098,000,5748.100098
2013-04-01,5682.549805,5720.850098,5676.00,5704.399902,000,5704.399902
2013-03-28,5647.75,5692.950195,5604.850098,5682.549805,000,5682.549805
2013-03-27,5641.600098,5641.600098,5641.600098,5641.600098,000,5641.600098
2013-03-26,5633.850098,5655.049805,5613.75,5641.600098,000,5641.600098
2013-03-25,5651.350098,5717.399902,5624.600098,5633.850098,000,5633.850098
2013-03-22,5659.799805,5691.450195,5631.799805,5651.350098,000,5651.350098
2013-03-21,5705.899902,5757.75,5647.950195,5658.75,000,5658.75
2013-03-20,5740.549805,5745.299805,5682.299805,5694.399902,000,5694.399902
2013-03-19,5859.50,5863.600098,5724.299805,5745.950195,000,5745.950195
2013-03-18,5816.75,5850.200195,5814.350098,5835.25,000,5835.25
2013-03-15,5914.899902,5945.649902,5861.00,5872.600098,000,5872.600098
2013-03-14,5845.950195,5920.149902,5791.75,5908.950195,000,5908.950195
2013-03-13,5884.799805,5893.850098,5842.25,5851.200195,000,5851.200195
2013-03-12,5944.600098,5952.00,5893.649902,5914.100098,000,5914.100098
2013-03-11,5946.100098,5971.200195,5930.350098,5942.350098,000,5942.350098
2013-03-08,5719.700195,5719.700195,5719.700195,5719.700195,000,5719.700195
2013-03-07,5719.700195,5719.700195,5719.700195,5719.700195,000,5719.700195
2013-03-06,5719.700195,5719.700195,5719.700195,5719.700195,000,5719.700195
2013-03-05,5719.700195,5719.700195,5719.700195,5719.700195,000,5719.700195
2013-03-04,5719.700195,5719.700195,5719.700195,5719.700195,000,5719.700195
2013-03-01,5702.450195,5739.450195,5679.899902,5719.700195,000,5719.700195
2013-02-28,5834.350098,5849.899902,5671.899902,5693.049805,000,5693.049805
2013-02-27,5784.899902,5818.200195,5749.700195,5796.899902,000,5796.899902
2013-02-26,5838.299805,5838.850098,5748.600098,5761.350098,000,5761.350098
2013-02-25,5870.549805,5878.399902,5825.00,5854.75,000,5854.75
2013-02-22,5837.950195,5873.799805,5835.799805,5850.299805,000,5850.299805
2013-02-21,5909.649902,5921.149902,5844.399902,5852.25,000,5852.25
2013-02-20,5966.299805,5971.00,5937.549805,5943.049805,000,5943.049805
2013-02-19,5900.200195,5947.549805,5883.149902,5939.700195,000,5939.700195
2013-02-18,5888.649902,5911.00,5878.450195,5898.200195,000,5898.200195
2013-02-15,5869.950195,5899.950195,5853.899902,5887.399902,000,5887.399902
2013-02-14,5933.200195,5940.200195,5884.549805,5896.950195,000,5896.950195
2013-02-13,5943.149902,5969.50,5922.950195,5932.950195,000,5932.950195
2013-02-12,5894.350098,5927.649902,5886.450195,5922.50,000,5922.50
2013-02-11,5920.049805,5924.149902,5879.100098,5897.850098,000,5897.850098
2013-02-08,5929.100098,5953.700195,5883.649902,5903.50,000,5903.50
2013-02-07,5936.450195,5978.50,5927.600098,5938.799805,000,5938.799805
2013-02-06,5988.049805,5990.899902,5953.149902,5959.200195,000,5959.200195
2013-02-05,5948.200195,5970.350098,5946.899902,5956.899902,000,5956.899902
2013-02-04,6025.200195,6038.50,5981.25,5987.25,000,5987.25
2013-02-01,6040.950195,6052.950195,5983.200195,5998.899902,000,5998.899902
2013-01-31,6045.649902,6058.049805,6025.149902,6034.75,000,6034.75
2013-01-30,6065.00,6071.950195,6044.149902,6055.75,000,6055.75
2013-01-29,6064.700195,6111.799805,6042.450195,6049.899902,000,6049.899902
2013-01-28,6082.100098,6088.399902,6061.399902,6074.799805,000,6074.799805
2013-01-25,6024.50,6080.549805,6014.450195,6074.649902,000,6074.649902
2013-01-24,6046.200195,6065.299805,6007.850098,6019.350098,000,6019.350098
